have_first_name,have_middlename,have_lastname,have_cellphone,have_workphone,have_otherphone,primary_contact,have_email,have_secondary_email,have_address_line1,have_address_line2,city,state,zipcode,Profession,Speciality,experience,available_date,Student,Terms_and_conditions_accepted,Approved,Visible,Referral_Source,application_source,LE_Record_Type,created_date,modified_date,Counts
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Hillsboro,Oregon,97124,RN,ICU,3,10/11/11,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:09,7/2/16 11:00,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,New Port Richey,Florida,34652,PT Assistant,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 17:59,7/2/16 17:59,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Irvine,California,92606,RN,MS,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:34,7/2/16 12:02,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Branford,Connecticut,6405,RN,PACU,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 9:40,7/2/16 9:40,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Bellmore,New York,11710,RN,Rehab,1,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:38,7/2/16 5:16,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,San Diego,California,92123,RN,TELE,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 11:57,7/2/16 11:57,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Kemp,Texas,75143,RN,TELE,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 19:01,7/2/16 19:01,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Holbrook,New York,11741,RN,MS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:27,7/2/16 5:27,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Fair Oaks,California,95628,RN,ER,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:56,7/2/16 4:43,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Tampa,Florida,33602,RN,ER,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 10:08,7/2/16 10:08,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,North Lauderdale,Florida,33068,PHARM Tech,Other,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:18,7/2/16 18:18,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,CUMMING,Georgia,30040,RN,Case Manager,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 4:04,7/2/16 4:04,
Yes,Yes,Yes,Yes,Yes,No,W,Yes,Yes,Yes,Yes,SOUTH PITTSBURG,Tennessee,37380,Resp Therapist,ER,,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/19/15 13:17,7/2/16 7:56,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Ft. Lauderdale,California,33315,RN,MS,7,4/24/13,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 13:42,7/2/16 10:51,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Pasadena,California,91107,RN,Home Health,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:57,7/2/16 11:01,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Ormond Beach,Florida,32174,SLP,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 17:42,7/2/16 17:42,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,ESTERO,Florida,33928,PT,Outpatient,0,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:30,7/2/16 18:05,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,ALEXANDRIA,Virginia,22305,RN,ICU,7,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:24,7/2/16 9:39,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Orangevale,California,95662,RN,Home Health,17,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:11,7/2/16 11:27,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Coarsegold,California,93614,RN,Home Health,0,11/5/11,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:04,7/2/16 4:27,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Summerville,South Carolina,29485,Resp Therapist,PEDS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 7:58,7/2/16 7:58,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Port Saint Lucie,Florida,34953,RN,MS,1,,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/2/16 10:44,7/2/16 10:44,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Honea Path,South Carolina,29654,RN,DIALYSIS,16,7/23/18,Yes,Yes,No,Yes,Jobs2Careers,STAFFDNA,,6/28/16 21:29,7/2/16 21:20,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Varnville,South Carolina,0,Resp Therapist,ICU,,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 18:52,7/2/16 8:07,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Fort Leonard Wood ,Missouri,65473,RN,ER,5,8/1/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/2/16 18:33,7/2/16 18:33,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Norwalk,California,90650,RN,DIALYSIS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 4:38,7/2/16 4:38,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Murietta,California,92084,RN,ER,,,No,No,No,Yes,Career Builder,LABOR_EDGE,NEW_GRAD,9/19/15 13:14,7/2/16 11:40,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Piscataway,New Jersey,8854,PT,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 17:57,7/2/16 17:57,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Webb City,Missouri,64870,RN,Home Health,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 9:37,7/2/16 9:37,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Irvine,California,92604,RN,Case Manager,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 11:55,7/2/16 11:55,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Bloomfield,Kentucky,40008,RN,ER,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:56,7/2/16 18:56,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,East Meadow,New York,11554,RN,MS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:24,7/2/16 5:24,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Cincinnati,Ohio,45251,RN,PSYCH,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 10:01,7/2/16 10:01,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Matthews,North Carolina,28105,PT Assistant,Home Health,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:13,7/2/16 18:13,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Sanger,California,93657,RN,MS,7,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:31,7/2/16 4:33,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Dubuque,Iowa,52001,PT,Rehab,29,8/1/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,9/18/15 14:05,7/2/16 14:40,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Langhorne,Pennsylvania,19047,RN,TELE,2,7/12/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/2/16 0:29,7/2/16 0:29,
Yes,Yes,Yes,Yes,Yes,No,W,Yes,Yes,Yes,Yes,Providence,Rhode Island,10290,Resp Therapist,Manager,,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/19/15 13:17,7/2/16 8:25,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Monterey,California,93940,RN,PACU,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:56,7/2/16 4:45,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Mount Prospect,Illinois,60056,PT Assistant,Home Health,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 17:39,7/2/16 17:39,
Yes,Yes,Yes,Yes,Yes,Yes,C,Yes,Yes,Yes,Yes,Perris,California,92571,RN,Case Manager,1,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:24,7/2/16 11:54,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,POOLER,Georgia,31322,RN,PSYCH,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:40,7/2/16 5:40,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Santa Rosa,California,95403,RN,Hospice,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 10:38,7/2/16 10:38,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Phoenix,Arizona,85008,PHARM Tech,Other,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:33,7/2/16 18:33,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,San Diego,California,92128,RN,MS,26,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:32,7/2/16 4:39,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Great Falls,Virginia,22066,RN,ICU,4,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:06,7/2/16 9:58,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,San Diego,California,92104,RN,MS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 4:29,7/2/16 4:29,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Chicago,Illinois,60647,RN,Home Health,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:21,7/2/16 10:27,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Sylmar,California,91342,RN,L&D,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:14,7/2/16 11:23,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,El Paso,Texas,79925,OT,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 17:55,7/2/16 17:55,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Corona,California,92882,RN,TELE,3,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:12,7/2/16 4:26,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Camarillo,California,93012,RN,OR,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 9:31,7/2/16 9:31,
Yes,Yes,Yes,Yes,Yes,No,C,Yes,Yes,Yes,Yes,Springfield Gardens,New York,11413,RN,PSYCH,3,12/30/99,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:03,7/2/16 9:43,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Union City,California,94587,RN,Home Health,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 11:38,7/2/16 11:38,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Chula Vista,California,91910,RN,MS,3,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 13:56,7/2/16 11:51,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Mission Viejo,California,92692,RN,PSYCH,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 18:51,7/2/16 18:51,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Swedesboro,New Jersey,8085,RN,ER,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 5:21,7/2/16 5:21,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Ridgeville,South Carolina,29472,RN,PACU,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 9:56,7/2/16 9:56,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Brooklyn Park,Minnesota,55443,PT Assistant,SNF,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 18:11,7/2/16 18:11,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Palm Desert,California,92260,RN,MS,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:56,7/2/16 4:47,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,San Francisco,California,94080,PT,Acute Care,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 17:36,7/2/16 17:36,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Philadelphia,Pennsylvania,19150,Resp Therapist,Other,14,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:04,7/2/16 8:23,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Alpharetta,Georgia,30005,RN,Hospice,15,,No,Yes,No,Yes,Jobs2Careers,STAFFDNA,,7/2/16 22:17,7/2/16 22:17,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Folcroft,Pennsylvania,19032,RN,TELE,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:38,7/2/16 5:38,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Abingdon,Maryland,21009,RN,IV Ther,,11/9/07,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 13:42,7/2/16 9:46,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Atwater,California,95301,RN,MS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 10:35,7/2/16 10:35,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Rosebud,Missouri,63091,Resp Therapist,ICU,8,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:28,7/2/16 8:13,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,College Park,Georgia,30349,RN,NICU,28,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 13:59,7/2/16 18:59,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Sauk Rapids,Minnesota,56379,RN,ER,5,9/18/11,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 13:42,7/2/16 18:46,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Miami,Florida,33176,PHARM Tech,Other,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:29,7/2/16 18:29,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Huntington,Indiana,46750,RN,Manager,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 4:18,7/2/16 4:18,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Kirklin,Indiana,46050,RN,Rehab,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:57,7/2/16 5:05,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Pasadena,California,91101,PT Assistant,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 17:53,7/2/16 17:53,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Kailua,Hawaii,96734,PHARM Tech,Other,8,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:25,7/2/16 18:21,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Grafton,New York,12082,RN,MS,2,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 13:43,7/2/16 18:53,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Fullerton,California,92833,RN,MS,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 13:12,7/2/16 4:55,
Yes,Yes,Yes,Yes,Yes,No,W,Yes,Yes,Yes,Yes,Clayton,New York,13624,Resp Therapist,ICU,7,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:33,7/2/16 7:59,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Troy,Michigan,48083,NP,MED SURG,,,No,No,No,Yes,Career Builder,DATA_ENTRY,EMAIL_ONLY,7/2/16 9:05,7/2/16 9:05,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Bakersfield,California,93308,RN,MS,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:57,7/2/16 4:37,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Redondo Beach,California,90278,RN,Rehab,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 11:36,7/2/16 11:36,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,London,Ohio,43140,RN,L&D,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:48,7/2/16 18:48,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,West Covina,California,91792,RN,MS,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:23,7/2/16 4:20,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Trotwood,Ohio,45426,RN,PEDS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:12,7/2/16 5:12,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Waterbury,Connecticut,6704,RN,Hospice,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 9:54,7/2/16 9:54,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Knoxville,Iowa,50138,RN,Case Manager,1,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:41,7/2/16 10:00,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Marion,Iowa,52302,COTA,PEDS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:08,7/2/16 18:08,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,New  philadelphia,Pennsylvania,17959,RN,Float,51,7/19/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/2/16 15:56,7/2/16 15:56,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,St Petersburg ,Florida,33716,RN,NICU,3,7/2/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/2/16 20:34,7/2/16 20:34,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Phelan,California,92371,RN,PEDS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 5:35,7/2/16 5:35,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Bellflower,California,90706,RN,ICU,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:57,7/2/16 4:42,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Escondido,California,92026,RN,Home Health,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/2/16 10:33,7/2/16 10:33,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Orange,California,92867,RN,ER,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 13:59,7/2/16 11:41,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Danielsville,Pennsylvania,18038,RN,ONCOLOGY,5,12/6/11,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 13:55,7/2/16 9:59,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Orlando,Florida,32824,PHARM Tech,Other,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/2/16 18:28,7/2/16 18:28,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Carlsbad,California,92008,RN,TELE,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 4:15,7/2/16 4:15,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Chraleston,South Carolina,29407,RN,PEDS,3,8/13/11,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 13:54,7/2/16 19:09,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Newark,Ohio,43055,PT Assistant,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/2/16 17:50,7/2/16 17:50,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,San Diego,California,92107,RN,PACU,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:42,7/2/16 4:24,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,west Palm Springs,Florida,33406,RN,Rehab,,,No,No,No,Yes,Career Builder,DATA_ENTRY,NEW_GRAD,7/2/16 9:02,7/2/16 9:02,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Los Angeles,California,90016,RN,MS,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:02,7/2/16 4:53,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Stockbridge,Georgia,30281,RN,ICU,,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/19/15 10:49,7/1/16 12:21,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Bear lake,Pennsylvania,16402,RN,MS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/1/16 18:23,7/1/16 18:23,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,tucson,Arizona,85748,RN,L&D,2,,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/18/15 14:00,7/1/16 18:18,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Baton Rouge,Louisiana,70817,PT,Outpatient,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/1/16 11:14,7/1/16 11:14,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Powell,Ohio,43065,RN,Home Health,29,7/5/16,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/1/16 12:28,7/1/16 12:28,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Tallahassee,Florida,32301,CNA,MS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/1/16 9:55,7/1/16 9:55,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Port St. Lucie,Florida,34952,RN,PEDS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/1/16 17:09,7/1/16 17:09,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Meadville,Pennsylvania,16335,RN,Rehab,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/1/16 10:58,7/1/16 10:58,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Iuka,Mississippi,38852,RN,MS,13,,No,Yes,Yes,Yes,Jobs2Careers,STAFFDNA,,7/1/16 21:07,7/1/16 21:07,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Dallas,Texas,75214,NP,Trauma,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/1/16 12:05,7/1/16 12:05,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Lake Worth,Florida,33467,RN,Home Health,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,3/10/16 7:59,7/1/16 11:19,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Portsmouth,New Hampshire,3802,RN,MS,2,9/17/11,No,No,No,Yes,Health Jobs,LABOR_EDGE,PROSPECT,9/19/15 13:08,7/1/16 18:59,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Punta Gorda,Florida,33950,RN,Case Manager,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/1/16 18:40,7/1/16 18:40,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Houston,Texas,77004,OT,PEDS,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,NEW_GRAD,7/1/16 11:20,7/1/16 11:20,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,sac,California,95842,CNA,Rehab,,,No,No,No,Yes,Health Jobs,DATA_ENTRY,PROSPECT,7/1/16 9:38,7/1/16 9:38,
Yes,No,Yes,Yes,No,No,,Yes,No,Yes,No,Ashburn,Virginia,20147,MLT,Phlebotomy,3,8/21/16,No,Yes,No,Yes,Jobs2Careers,STAFFDNA,,7/1/16 13:06,7/1/16 13:06,1
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,Orlando,Florida,32839,RN,DIALYSIS,,,No,No,No,Yes,Career Builder,DATA_ENTRY,PROSPECT,7/1/16 10:39,7/1/16 10:39,
Yes,Yes,Yes,Yes,No,No,C,Yes,Yes,Yes,Yes,OVIEDO,Florida,32765-6293,RN,Director,0,,No,No,No,Yes,Career Builder,LABOR_EDGE,PROSPECT,9/18/15 14:35,7/1/16 11:45,
